Efficiency bounds for missing data models with semiparametric restrictions||Bryan S. Graham
A metal-free bifunctional electrocatalyst for oxygen reduction and oxygen evolution reactions||Zhang J,Zhao Z,Xia Z,Dai L
Trace Ratio Optimization-Based Semi-Supervised Nonlinear Dimensionality Reduction for Marginal Manifold Visualization/||Zhang Zhao,Chow Tommy W. S,Zhao Mingbo
On the Role of Correlation and Abstraction in Cross-Modal Multimedia Retrieval||Costa Pereira J,Coviello E,Doyle G,Rasiwasia N,Lanckriet GR
Automated Extraction and Parameterization of Motions in Large Data Sets||Kovar Lucas,Gleicher Michael
Integrating Image Clustering and Codebook Learning||Pengtao Xie,Eric P. Xing
Bypassing synthesis PLS for face recognition with pose, low-resolution and sketch||A. Sharma,D. W. Jacobs
Robust and Scalable Graph-Based Semisupervised Learning||Wei Liu,Jun Wang,Shih-Fu Chang
Multimodal Video Indexing and Retrieval Using Directed Information||Chen Xu,Hero III Alfred O,Savarese Silvio
Multi-Label Image Categorization With Sparse Factor Representation||Sun F,Tang J,Li H,Qi GJ,Huang TS
Learning from more than one data source: data fusion techniques for sensorimotor rhythm-based brain-computer interfaces||Siamac Fazli,Sven Dähne,Wojciech Samek,Felix Bießmann,Klaus-Robert Müller
Brain-computer interface technology: a review of the Second International Meeting||Vaughan T.M
Steady-state visually evoked potentials: focus on essential paradigms and future perspectives||Vialatte FB,Maurice M,Dauwels J,Cichocki A
Brain-computer interface after nervous system injury||Burns A,Adeli H,Buford JA
Closed-loop brain-machine-body interfaces for noninvasive rehabilitation of movement disorders||Frédéric D. Broccard,Tim Mullen,Yu Mike Chi
Sparse representation based biomarker selection for schizophrenia with integrated analysis of fMRI and SNPs||Cao H,Duan J,Lin D,Shugart YY,Calhoun V
A novel Bayesian framework for Discriminative feature extraction in brain-computer interfaces||Heung-Il Suk,Seong-Whan Lee
ICA: a potential tool for BCI systems||A. Kachenoura,L. Albera,L. Senhadji,P. Comon
Analysis of alternative objective functions for attribute reduction in complete decision tables||Jie Zhou,Duoqian Miao,Witold Pedrycz,Hongyun Zhang
Anonymizing classification data using rough set theory||Mingquan Ye,Xindong Wu,Xuegang Hu,Donghui Hu
Qualitative and quantitative combinations of crisp and rough clustering schemes using dominance relations||Pawan Lingras,Min Chen,Duoqian Miao
Learning fuzzy rules from fuzzy samples based on rough set technique||Xizhao Wang,Eric C.C. Tsang,Suyun Zhao,Degang Chen,Daniel S. Yeung
Fuzzy tolerance quotient spaces and fuzzy subsets||Ling Zhang,Bo Zhang
Fuzzy rough sets hybrid scheme for motion and scene complexity adaptive deinterlacing||Jeon Gwanggil,Anisetti Marco) Department of Information Technology University of Milan via Bramante 65 26013 Crema (CR,Kim Donghyung,Bellandi Valerio) Department of Information Technology University of Milan via Bramante 65 26013 Crema (CR,Damiani Ernesto) Department of Information Technology University of Milan via Bramante 65 26013 Crema (CR
On robust fuzzy rough set models||Qinghua Hu,Lei Zhang,Shuang An,David Zhang,Daren Yu
Incremental feature selection based on rough set in dynamic incomplete data||Wenhao Shu,Hong Shen
Product platform design and customization: Status and promise||TIMOTHY W. SIMPSON
The impact of supply chain complexity on manufacturing plant performance||Cecil C. Bozarth,Donald P. Warsing,Barbara B. Flynn,E. James Flynn
State-of-the-art technologies and methodologies for collaborative product development systems||W. D. Li,Z. M. Qiu
Engineering change: an overview and perspective on the literature||T. A. W. Jarratt,C. M. Eckert,N. H. M. Caldwell
RFID-enabled track and traceability in job-shop scheduling environment||Jongsawas Chongwatpol,Ramesh Sharda
A bilinear goal programming model and a modified Benders decomposition algorithm for supply chain reconfiguration and supplier selection||Hany Osman,Kudret Demirli
Scalability in manufacturing systems design and operation: State-of-the-art and future developments roadmap||G. Putnik,A. Sluga,H. ElMaraghy,R. Teti,Y. Koren
The application of an artificial immune system-based back-propagation neural network with feature selection to an RFID positioning system||R. J. Kuo,M. C. Shieh,J. W. Zhang,K. Y. Chen
Organic LEDs: Blue Perfection||
White Organic Light Emitting Diodes||R. Coehoorn,H. Boerner
Influence of the hole blocking layer on blue phosphorescent organic light-emitting devices using 3,6-di(9-carbazolyl)-9-(2-ethylhexyl)carbazole as host material||Seidler Nico,Reineke S,Walzer Karsten,Lussem Bjorn,Tomkeviciene A
Nitrogen heterocycle-containing materials for highly efficient phosphorescent OLEDs with low operating voltage||Chen D,Su S. J,Cao Y
Recent advances of the emitters for high performance deep-blue organic light-emitting diodes||Yang X,Xu X,Zhou G
Bisanthracene-Based Donor–Acceptor-type Light-Emitting Dopants: Highly Efficient Deep-Blue Emission in Organic Light-Emitting Devices||Hu Jian‐Yong,Pu Yong‐Jin,Satoh Fumiya,Kawata So,Katagiri Hiroshi
Highly enhanced electron injection in organic light-emitting diodes with an n-type of MnO2 layer||Hyunbok Lee,Jeihyun Lee,Pyungeun Jeon,Kwangho Jeong,Yeonjin Yi
Nanocrystallized Organic Thin Films as Effective Light Outcoupling Layers for Organic Light-Emitting Diodes||Chen Shuming,Kwok Hoi‐Sing
Mexitl: multimedia in executable interval temporal logic||Howard Bowman,Helen Cameron,Peter King,Simon Thompson
Verification and enforcement of access control policies||Antonio Cau,Helge Janicke,Ben Moszkowski
Logical foundations for more expressive declarative temporal logic programming languages||Jose Gaintzarain,Paqui Lucio
Validating ajax applications using a delay-based mutation technique||Maezawa Yuta,Nishiura Kazuki,Washizaki Hironori,Honiden Shinichi
A localized backbone renovating algorithm for wireless ad hoc and sensor networks||Kai Xing,Shuo Zhang,Lei Shi,Haojin Zhu,Yuepeng Wang
Networked computing in wireless sensor networks for structural health monitoring||Apoorva Jindal,Mingyan Liu
Continuous Fragmented Skylines over Distributed Streams||Odysseas Papapetrou,Minos Garofalakis
A survey of skyline processing in highly distributed environments||Katja Hose,Akrivi Vlachou
Global convergence rate of recurrently connected neural networks||Chen T,Lu W,Amari S
A referencemodel approach to stability analysis of neural networks||Hong Q,Peng J,Xu ZB,Zhang B
Delay-dependent robust H infinity control for T-S fuzzy systems with time delay||
Global exponential stability and global convergence in finite time of delayed neural networks with infinite gain||M. Forti,P. Nistri,D. Papini
Dynamics of periodic delayed neural networks||Zhou J,Liu Z,Chen G
Nontrivial global attractors in 2-D multistable attractor neural networks||Zou L,Tang H,Tan KC,Zhang W
Oja's algorithm for graph clustering, Markov spectral decomposition, and risk sensitive control||Borkar V,Meyn S. P
Nonlinear dimensionality reduction by locally linear inlaying||Yuexian Hou,Peng Zhang,Xingxing Xu,Xiaowei Zhang,Wenjie Li
New conditions for global exponential stability of cellular neural networks with delays||Zhao H,Cao J
Radial basis probabilistic neural network for differential protection of power transformer||Tripathy M,Maheshwari R.P,Verma H.K
Two-Stage Orthogonal Least Squares Methods for Neural Network Construction||Zhang L,Li K,Bai EW,Irwin GW
Particle swarm optimization aided orthogonal forward regression for unified data modeling||Sheng Chen,Xia Hong,Chris J. Harris
A complete system for automatic extraction of left ventricular myocardium from CT Images using shape segmentation and contour||Liangjia Zhu,Yi Gao,Vikram Appia,Anthony Yezzi,Chesnal Arepalli
Achieving near perfect classification for functional data||Aurore Delaigle,Peter Hall
A novel strategy for solving the stochastic point location problem using a hierarchical searching scheme||Yazidi A,Granmo OC,John Oommen B,Goodwin M
A self-configurable systolicarchitecture for face recognition system based on principal component neural network||Sudha N,Mohan A. R,Meher P. K
Design of machines with compliant bodies for biomimetic locomotion in liquid environments||Pablo Valdivia y Alvarado,Kamal Youcef-Toumi
Swimming performance of a biomimetic compliant fish-like robot||Brenden P. Epps,Pablo Valdivia y Alvarado,Kamal YoucefToumi,Alexandra H. Techet
Recovery of rectified signals from hotwire/film anemometers due to flow reversal in oscillating flows||Yingchen Yang,Jones D.L,Chang Liu
Neural controller design-based adaptive control for nonlinear MIMO systems with unknown hysteresis inputs||Liu YJ,Tong S,Chen CL,Li DJ
Distributed synchronization in networks of agent systems with nonlinearities and random switchings||Tang Y,Gao H,Zou W,Kurths J
Distributed adaptive tracking control for synchronization of unknown networked Lagrangian systems||Gang Chen,Frank L. Lewis
Finite time dual neural networks with a tunable activation function for solving quadratic programming problems and its application||Peng Miao,Yanjun Shen,Xiaohua Xia
Dynamic modeling and simulation of a 3-D serial eel-like robot||Khalil W,Gallot G,Boyer F
Global trends and performances of acupuncture research||Ji-Sheng Han,Yuh-Shan Ho
Randomized, Blinded, Sham-Controlled Trial of Acupuncture for the Management of Aromatase Inhibitor–Associated Joint Symptoms in Women With Early-Stage Breast Cancer||Katherine D. Crew,Jillian L. Capodice,Heather Greenlee,Lois Brafman,Deborah Fuentes
Acupuncture Versus Venlafaxine for the Management of Vasomotor Symptoms in Patients With Hormone Receptor– Positive Breast Cancer: A Randomized Controlled Trial||Walker EM,Rodriguez AI,Kohn B,Ball RM,Pegg J
Sex similarities and differences in pain-related periaqueductal gray connectivity||Clas Linnman,JanCarl Beucke,Karin B. Jensen,Randy L. Gollub,Jian Kong
How Has the Internet Reshaped Human Cognition?||Loh KK,Kanai R
Alterations in brain structure and functional connectivity in prescription opioid-dependent patients||JayminUpadhyay,NasimMaleki,JenniferPotter,IgorElman,DavidRudrauf
Functional MRI of migraine||
The dynamic pain connectome||
公开评价||
Gevrey's and trace regularity of a semigroup associated with beam equation and non-monotone boundary conditions||Belinskiy,Boris,Lasiecka,Irena
Eigenvalues and eigenvectors of semigroup generators obtained from diagonal generators by feedback.||Xu Cheng-Zhong,Weiss George
The exterior matrix method for sequentially coupled fourth-order equations||William H. Paulsen
Well-posedness and regularity of hyperbolic boundary control systems on a one-dimensional spatial domain||Zwart,Hans,Le Gorrec,Yann,Maschke
Eliciting harmonics on strings||
Well-posed systems—the LTI case and beyond||Marius Tucsnak,George Weiss
Book Reviews||
Toward jointly optimized design of failure-independent path-protecting p-cycle networks||Dimitri Baloukov,Wayne D. Grover,Adil Kodian
Performance evaluation of impairment-aware routing under single- and double-link failures||Konstantinos N. Georgakilas,Kostas Katrinis,Anna Tzanakaki,Ole B. Madsen
A survey of survivability in multi-domain optical networks||Hamza Drid,Bernard Cousin,Miklos Molnar,Samer Lahoud
Diverse routing in networks with probabilistic failures||Lee Hyang-Won,Modiano Eytan,Lee Kayi
Toward a power-efficient backbone network: The state of research||M. Nishan Dharmaweera,Rajendran Parthiban,Y. Ahmet Sekercioglu
Building a low-energy transparent optical wide area network with "multipaths"||Davide Cuda,Raluca-Maria Indre,Esther Le Rouzic,James Roberts
FiWi access networks based on next-generation PON and gigabit-class WLAN technologies: A capacity and delay analysis||
Exploiting wireless connectivity for robustness in WOBAN||Thota S,Bhaumik P,Chowdhury P,Mukherjee B,Sarkar S
Neural network control of resistive wall modes in tokamaks||Sun Z,Sen A.K
A critical analysis on global convergence of hopfield-type neural networks||Jigen Peng,Z.-B. Xu,Hong Qiao,Bo Zhang
Nonlinear model predictive control with neural network optimization for autonomous autorotation of small unmanned helicopters||Konstantinos Dalamagkidis,Kimon P. Valavanis,Les A. Piegl
Improved free-weighting matrix approach for stability analysis of discrete-time recurrent neural networks with time-varying delay||Min Wu,Fang Liu,Peng Shi,Yong He,Ryuichi Yokoyama
A nonfeasible gradient projection recurrent neural network for equality-constrained optimization problems||Maria P. Barbarosou,Nicholas G. Maratos
Nonsmooth neural network for convex time-dependent constraint satisfaction problems||Di Marco M,Forti M,Nistri P,Pancioni L
A variational approach to degraded document enhancement||Reza Farrahi Moghaddam,Mohamed Cheriet
Lagrange programming neural network for nondifferentiable optimization problems in sparse approximation||Ruibin Feng,Chi-Sing Leung,Anthony G. Constantinides,Wen-Jun Zeng
Nonlinear dynamic matrix control based on multiple operating models||Zhong Zhao,Xiaohua Xia,Jingchun Wang,Jian Gu,Yihui Jin
Recent developments in evolutionary computation for manufacturing optimization: problems, solutions, and comparisons||Dimopoulos C,Zalzala A.M.S
Linear matrix inequality-based robust model predictive control for time-delayed systems||Capron B.D.O,Uchiyama M.T,Odloak D
LMI-based stability and performance conditions for continuous-time nonlinear systems in Takagi–Sugeno's form||
Stochastic model predictive control of LPV systems via scenario optimization||Giuseppe C. Calafiore,Lorenzo Fagiano
Distributed model predictive control: A tutorial review and future research directions||Panagiotis D. Christofides,Riccardo Scattolini,David Muñoz de la Peña,Jinfeng Liu
Distributed model predictive control based on a cooperative game||J. M. Maestre,D. Muñoz de la Peña,E. F. Camacho
Pinto Distributed Linear-quadratic control of serially chained systems, application to a water delivery canal||
Nanoparticles meet electrospinning: recent advances and future prospects||Zhang CL,Yu SH
Self-assembled catalytic DNA nanostructures for synthesis of para-directed polyaniline||Wang ZG,Zhan P,Ding B
Titanium dioxide nanomaterials for sensor applications||
Fabrication, properties and applications of Janus particles||Hu J,Zhou S,Sun Y,Fang X,Wu L
Anisotropic growth control of polyaniline nanostructures and their morphology-dependent electrochemical characteristics||HyunWoo Park,Taejoon Kim,Jinyoung Huh,Minjeong Kang,Ji Eun Lee
Synthesis, structure, and ethanol gas sensing properties of In2O3 nanorods decorated with Bi2O3 nanoparticles||Sunghoon Park,Soohyun Kim,GunJoo Sun,Chongmu Lee
Electrospun composite nanofibers and their multifaceted applications||R. Sahay,P. Suresh Kumar,R. Sridhar,J. Sundaramurthy,J. Venugopal
Preparation of antimicrobial ultrafine cellulose acetate fibers with silver nanoparticles||Son Won Keun,Youk Ji Ho,Lee Taek Seung,Park Won Ho
Pressure-induced amorphization and polyamorphism: Inorganic and biochemical systems||D. Machon,F. Meersman,M.C. Wilding,M. Wilson,P.F. McMillan
Phase separation in metallic glasses||D.H. Kim,W.T. Kim,E.S. Park,N. Mattern,J. Eckert
Relationship between structure,dynamics, and mechanical properties in metallic glass-forming alloys||Cheng Y. Q,Sheng H. W,Ma E
Electronic structure inheritance and pressure-induced polyamorphism in Lanthanide-based metallic glasses||Li G,Wang YY,Liaw PK,Li YC,Liu RP
Shear bands in metallic glasses||A.L. Greer,Y.Q. Cheng,E. Ma
Bulk metallic glasses with functional physical properties/||W. H. Wang
Glass forming ability and short-range order in a binary bulk metallic glass by ab initio molecular dynamics||Jakse N,Pasturel A
